country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Philippines,1999,890190,Cargo vessels other than tanker or refrigerated,Import,2750821,6664124.0,Weight in kilograms,6664124.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890190,Cargo vessels other than tanker or refrigerated,Export,57959768,50716868.0,Weight in kilograms,50716868.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890200,Fishing vessels and factory ships,Import,19572080,5403375.0,Weight in kilograms,5403375.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890310,Inflatable pleasure craft,Import,75810,22545.0,Weight in kilograms,22545.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890310,Inflatable pleasure craft,Export,19236,9687.0,Weight in kilograms,9687.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890391,"Sailboats, with or without auxiliary motor",Import,18739,3597.0,Weight in kilograms,3597.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890392,"Motorboats, other than outboard motorboats",Import,30088,15187.0,Weight in kilograms,15187.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,197786,33899.0,Weight in kilograms,33899.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,1692269,71658.0,Weight in kilograms,71658.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890400,Tugs and pusher craft,Import,305039,415738.0,Weight in kilograms,415738.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890510,Dredgers,Import,2573096,203832.0,Weight in kilograms,203832.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890510,Dredgers,Export,15565641,4634000.0,Weight in kilograms,4634000.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890590,"Floating docks, special function vessels nes",Import,15575000,1150000.0,Weight in kilograms,1150000.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890590,"Floating docks, special function vessels nes",Export,24054916,1000812.0,Weight in kilograms,1000812.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,446200,398870.0,Weight in kilograms,398870.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,786,5500.0,Weight in kilograms,5500.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890710,Inflatable rafts,Import,300483,38724.0,Weight in kilograms,38724.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890710,Inflatable rafts,Export,268591,95764.0,Weight in kilograms,95764.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,4356129,177215.0,Weight in kilograms,177215.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890110,"Cruise ships, excursion boats, ferry boats",Import,319353,419250.0,Weight in kilograms,419250.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890120,Tankers,Import,148304,2886187.0,Weight in kilograms,2886187.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890130,Refrigerated vessels other than tankers,Import,1300159,742937.0,Weight in kilograms,742937.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890190,Cargo vessels other than tanker or refrigerated,Import,1050872,2031750.0,Weight in kilograms,2031750.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890190,Cargo vessels other than tanker or refrigerated,Export,15998404,14785636.0,Weight in kilograms,14785636.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890200,Fishing vessels and factory ships,Import,5780405,6556578.0,Weight in kilograms,6556578.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890310,Inflatable pleasure craft,Import,50830,12198.0,Weight in kilograms,12198.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890391,"Sailboats, with or without auxiliary motor",Import,32437,4518.0,Weight in kilograms,4518.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890391,"Sailboats, with or without auxiliary motor",Export,3657,1375.0,Weight in kilograms,1375.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890392,"Motorboats, other than outboard motorboats",Import,35596,16874.0,Weight in kilograms,16874.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890392,"Motorboats, other than outboard motorboats",Export,210651,7000.0,Weight in kilograms,7000.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,407044,53487.0,Weight in kilograms,53487.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,959617,31125.0,Weight in kilograms,31125.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890510,Dredgers,Import,802016,1566421.0,Weight in kilograms,1566421.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890510,Dredgers,Export,507000,45000.0,Weight in kilograms,45000.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890590,"Floating docks, special function vessels nes",Export,137754,6372.0,Weight in kilograms,6372.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,104649,488831.0,Weight in kilograms,488831.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,339417,19000.0,Weight in kilograms,19000.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890710,Inflatable rafts,Import,395612,6874.0,Weight in kilograms,6874.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890710,Inflatable rafts,Export,5820,234.0,Weight in kilograms,234.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,1739077,142079.0,Weight in kilograms,142079.0,89_ships_boats_and_other_floating_structures
Philippines,1998,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,2843,1007.0,Weight in kilograms,1007.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890110,"Cruise ships, excursion boats, ferry boats",Import,13994134,800413.0,Weight in kilograms,800413.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890110,"Cruise ships, excursion boats, ferry boats",Export,9205748,21000.0,Weight in kilograms,21000.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890130,Refrigerated vessels other than tankers,Import,2905372,2803000.0,Weight in kilograms,2803000.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890190,Cargo vessels other than tanker or refrigerated,Import,14058132,12199542.0,Weight in kilograms,12199542.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890190,Cargo vessels other than tanker or refrigerated,Export,36102500,25562012.0,Weight in kilograms,25562012.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890200,Fishing vessels and factory ships,Import,4431990,3704186.0,Weight in kilograms,3704186.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890310,Inflatable pleasure craft,Import,53334,5885.0,Weight in kilograms,5885.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890391,"Sailboats, with or without auxiliary motor",Import,38074,3104.0,Weight in kilograms,3104.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890392,"Motorboats, other than outboard motorboats",Import,737849,122169.0,Weight in kilograms,122169.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,792464,78326.0,Weight in kilograms,78326.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,1387920,288273.0,Weight in kilograms,288273.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890400,Tugs and pusher craft,Import,68949,239718.0,Weight in kilograms,239718.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890400,Tugs and pusher craft,Export,4444300,1239250.0,Weight in kilograms,1239250.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890510,Dredgers,Import,9866957,777216.0,Weight in kilograms,777216.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890510,Dredgers,Export,40033132,12062.0,Weight in kilograms,12062.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890590,"Floating docks, special function vessels nes",Import,814295,405307.0,Weight in kilograms,405307.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890590,"Floating docks, special function vessels nes",Export,44058,16651.0,Weight in kilograms,16651.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,172415,13812.0,Weight in kilograms,13812.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890710,Inflatable rafts,Import,252334,22405.0,Weight in kilograms,22405.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890710,Inflatable rafts,Export,348,92.0,Weight in kilograms,92.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,956544,192426.0,Weight in kilograms,192426.0,89_ships_boats_and_other_floating_structures
Philippines,1997,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,1604397,516480.0,Weight in kilograms,516480.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890110,"Cruise ships, excursion boats, ferry boats",Import,15354553,18350012.0,Weight in kilograms,18350012.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890110,"Cruise ships, excursion boats, ferry boats",Export,1000,179.0,Weight in kilograms,179.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890120,Tankers,Import,54041,198800.0,Weight in kilograms,198800.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890130,Refrigerated vessels other than tankers,Import,1876857,1425000.0,Weight in kilograms,1425000.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890190,Cargo vessels other than tanker or refrigerated,Import,31641110,37644604.0,Weight in kilograms,37644604.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890190,Cargo vessels other than tanker or refrigerated,Export,7404,1245.0,Weight in kilograms,1245.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890200,Fishing vessels and factory ships,Import,963349,1589924.0,Weight in kilograms,1589924.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890310,Inflatable pleasure craft,Import,149563,10147.0,Weight in kilograms,10147.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890391,"Sailboats, with or without auxiliary motor",Import,14048,1886.0,Weight in kilograms,1886.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890392,"Motorboats, other than outboard motorboats",Import,601597,79506.0,Weight in kilograms,79506.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,1065444,151764.0,Weight in kilograms,151764.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,402360,56358.0,Weight in kilograms,56358.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890400,Tugs and pusher craft,Import,1016939,395780.0,Weight in kilograms,395780.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890510,Dredgers,Import,43005648,1545081.0,Weight in kilograms,1545081.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890590,"Floating docks, special function vessels nes",Import,2137900,1011714.0,Weight in kilograms,1011714.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890590,"Floating docks, special function vessels nes",Export,3028147,3001500.0,Weight in kilograms,3001500.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,1100069,621941.0,Weight in kilograms,621941.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,1516000,39019.0,Weight in kilograms,39019.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890710,Inflatable rafts,Import,562397,53279.0,Weight in kilograms,53279.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890710,Inflatable rafts,Export,4760,172.0,Weight in kilograms,172.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,1169386,125787.0,Weight in kilograms,125787.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,25840,3696.0,Weight in kilograms,3696.0,89_ships_boats_and_other_floating_structures
Philippines,1996,890800,Vessels and other floating structures for breaking up,Import,836,109.0,Weight in kilograms,109.0,89_ships_boats_and_other_floating_structures
